video,prompt
f64fdfccae4e7cb6fc53b04db4a2bffa_cfr25.mp4,"The video shows a man in his forties, with a light skin tone and short, dark hair, standing in a dimly lit room and gesturing to a person whose back is to the camera, likely engaged in a private conversation. The man is dressed in a dark-colored shirt, surrounded by a warm glow from a lamp and a homey atmosphere, with a curtain visible in the background."
f4b4075ea1d2b249249bc426c800f63a_cfr25.mp4,"The video shows a middle-aged man with a mustache, wearing a dark cap and jacket, sitting in the driver's seat of a stationary car in a residential area with greenery visible through the windows, his movements minimal as he appears to be lost in thought. The man's light skin tone and dark attire are set against a blurred outdoor backdrop, illuminated by daylight."
0c1664958c9389e65fdff7d6b374e49e_cfr25.mp4,"A single male figure, a fair-skinned man in his thirties or forties with short, neatly styled hair, stands upright in a dimly lit room with vertical lines in the background, wearing a white lab coat over a plaid shirt, engaged in a serious and contemplative demeanor."
3ff5e46c8a1c5abfe548fa61485a8cc8_cfr25.mp4,a person is talking
bbf75aaeb64139462ffee5d24d7bcf92_cfr25.mp4,"The video shows a woman with shoulder-length brown hair and light skin tone, wearing a patterned blouse and beige cardigan, engaged in a conversation with another person partially visible in the background, who is wearing a light-colored shirt with suspenders, in a casual indoor setting with a lamp and framed pictures on the wall."
258719ff810050f9031f05b1e70f9e54_cfr25.mp4,"The video shows a single woman, dressed in a sequined blue top and large earrings, with blonde hair and pink-framed glasses, engaging in a conversation or presentation in a warm and casual indoor setting, likely an office or home study, with a computer monitor visible in the background. She stands confidently, using hand gestures and speaking into a microphone, her prominent pink lipstick and overall appearance suggesting a semi-formal or professional context."
7bfc336079e899bb118bd23d75589f2f_cfr25.mp4,a person is talking
e5a1f108f1c528d95c7b4fd38417a0f9_cfr25.mp4,"A man in blue medical scrubs and a woman in a white lab coat are seen having a serious conversation in a hospital corridor, with the man's expression changing to concern as they speak. The scene shifts to the man, now wearing a blue shirt, continuing the conversation with the woman, who has long braided hair, in a room with a neutral color scheme, as they discuss something in a more relaxed setting."
758992fe63212eca0e57443a86e12758_cfr25.mp4,"The video shows a single person, a woman with dark, curly hair and light skin, wearing a black top and a delicate necklace, sitting in a calm and introspective atmosphere, her posture turned slightly and her head tilted in contemplation. The setting is indoors, with a blurred background of a blue object and indistinct shapes, illuminated by soft, ambient light."
078f860ee54913266ec70043ee5e931c_cfr25.mp4,"In the scene from the HBO series ""Insecure,"" two men, one dressed in a dark suit and white shirt, engage in a serious conversation in a warmly lit, formally decorated room. The man in the suit displays an earnest expression and open hand gestures as they discuss something significant, surrounded by classic decor and the HBO logo."
c5dba8256b3e4f2b37dccf1fed540cab_cfr25.mp4,a person is talking
f3ec1bdab580b23ee9d26c6f281e3dc0_cfr25.mp4,"The video shows a single middle-aged individual, with a mustache and a relaxed posture, seated in a car and engaged in a conversation or interview, wearing a dark cap and shirt. The rainy urban background outside the car window provides a somber backdrop to the calm, introspective atmosphere of the scene."
4823003e7d1b64ba257a0f15c6af32c4_cfr25.mp4,a person is talking
df875e037225cf59c61b2c8e699336ed_cfr25.mp4,a person is talking
e2e7b58ac20b111b284d1c82be449f68_cfr25.mp4,"A middle-aged individual with fair skin, short light-colored hair, and a dark suit with a red tie is seated in a professional office environment, engaged in a phone conversation while holding a black rotary phone. The office, with its partially closed blinds and computer monitor, exudes a formal atmosphere, with the person's attire and surroundings suggesting a corporate setting."
3fcb505d04ec22387082e96a526272e0_cfr25.mp4,"In a dimly lit, medieval-style room with a stone wall and arched doorway, a young monk with curly blond hair and a brown tunic engages in a serious conversation with a woman sporting long, silver-braided blonde hair, both of them standing in a private, intimate setting."
e9a025974958a5841704f3b56ef1749e_cfr25.mp4,a person is talking
ee8926947eb1472e9a392428c6ee28dc_cfr25.mp4,a person is talking
b419d14e01e1161f296e37bc70c1d833_cfr25.mp4,a person is talking
f2acfb18416a97291d921bc41726f4ca_cfr25.mp4,"The video features a single elderly woman, dressed in a historical or period costume, wearing a large ornate hat and lace collar, with gray hair and a light skin tone, as she navigates a dimly lit indoor setting with wooden elements, evoking a sense of nostalgia and tradition."
c7f81c54b65e6851cab93517d191d14c_cfr25.mp4,"The video shows a single, middle-aged male with visible signs of aging, wearing glasses and a serious expression, sitting in a dimly lit indoor setting with an indistinct background. He is stationary, with no significant movement or action, allowing his aged features to be the focal point."
b8516f574f696d8eb03fb167529e50c4_cfr25.mp4,a person is talking
793aae8f2485abda7823a95908f4bbc8_cfr25.mp4,"The video shows a man in his thirties or forties, with a short haircut and goatee, wearing a black top and necklace, engaged in a close conversation with another person whose back is partially visible, set against the warm, golden backdrop of a cityscape at sunrise or sunset from a high-rise building's interior. The soft, natural lighting creates a calm and intimate atmosphere as the two individuals interact."
80fda2b54e717187f977f613bcb93544_cfr25.mp4,"A middle-aged individual with fair skin and formal attire, consisting of a dark green sweater and brown tie, is seated in a floral-patterned armchair, engaged in a conversation or interview in a cozy indoor setting with a brick wall and greenery in the background. The person's upright posture and attentive expression suggest a focused and professional demeanor."
7bb7958aa1710468821f373c0be48319_cfr25.mp4,a person is talking
c77077844d6b64cc7d0a5ab6f1de9343_cfr25.mp4,a person is talking
3d2a52f311b8b68528058da76d290bab_cfr25.mp4,"The video features a single individual, a middle-aged man with dark hair and a trimmed beard, dressed in a brown coat and patterned scarf, engaged in a conversation or listening intently in a plain indoor setting with soft, natural lighting. He stands stationary, with slight head and shoulder movements, against a minimalist backdrop of a wall and door frame."
64be7dfc10187d474587143f5649c63f_cfr25.mp4,"The video captures a close interaction between two individuals, a woman with blonde hair and a colorful floral headpiece, and a man with dark hair and glasses, who are engaged in a conversation in a dimly lit indoor setting, possibly an office or formal event. The woman leans in, her light-colored top a stark contrast to the man's dark suit, as they focus intently on each other amidst a subtle background hinting at a screen or display."
15ea778779f356e2fd5af64b84d2c1db_cfr25.mp4,"The video shows a single middle-aged man, with a receding hairline and a serious expression, standing still near a lake or river, dressed in a striped collared shirt, with visible signs of distress on his face. He appears to be lost in thought, surrounded by the serene natural setting of a dock or pier, bathed in the soft, diffused light of late afternoon or early evening."
23535f81c7a6f492a85fa744db97cc83_cfr25.mp4,"The video shows a single male driver with a light skin tone and short hair, intently driving a vehicle at night, his firm grip on the steering wheel conveying a sense of control. The dimly lit interior features a calm dog sitting behind him, adding a soothing atmosphere to the quiet, focused scene."
52e2fa3c622e71ccc9855e28c3444f7f_cfr25.mp4,a person is talking
564c99db6f1cfcd1a2fc5cf533fab568_cfr25.mp4,"A middle-aged man with a receding hairline and glasses, dressed in a dark pinstripe suit, white shirt, and patterned tie, is seated in a formal room with classic decor, engaged in a serious conversation or interview, with a table holding a green folder or book. The man's expression changes from surprise to contemplation as he looks off-camera, surrounded by a plant and framed artwork in the elegant setting."
4a64d66a7de9fee1f31aeded1e9412d2_cfr25.mp4,"In the dimly lit, stone-like background, a lone figure, dressed in a vintage tweed jacket, patterned scarf, and a brown fedora hat, stands with a surprised expression, their mouth agape and posture slightly hunched."
21f07002f27b0a8fb365cba567139a1c_cfr25.mp4,"The video shows a single person, a woman with long blonde hair, wearing a dark blazer over a maroon shirt, standing upright in a professional setting, likely an office or formal room, surrounded by a warm glow and a red curtain in the background. The indoor environment is characterized by formal decor, suggesting a focused and attentive atmosphere."
6eb1599d1c45ccb74c58683dfaff362f_cfr25.mp4,"In the video, a man with a full beard and shoulder-length hair, dressed in a dark robe, is seen standing in a forest, initially looking surprised, then stern, and finally maintaining a stern expression. The surroundings are a blurred forest, marked by a 'bilibili' watermark, with the man's attire and facial expressions changing throughout the brief clip."
1e269a0ffdf08d187a0b5407fd1857ce_cfr25.mp4,"The video shows a single male figure, likely in his thirties or forties, engaged in a conversation in a warm, outdoor setting with a blurred background of greenery and a decorative structure. He is dressed in a light-colored suit jacket and white collared shirt, with short, light brown hair and a fair skin tone, standing upright with an attentive expression."
1ec3aba5fb5925d2e5638b1aa3340347_cfr25.mp4,"The video shows a single male figure, a middle-aged man with a full beard and mustache, calmly standing in a well-organized indoor setting, likely an office or classroom, surrounded by shelves and a bulletin board with various decorations. He is dressed in a dark vest over a plaid shirt and tie, exuding a professional and composed demeanor."
4f9ed7bf5ec379f23b40c219a858eec9_cfr25.mp4,"The video shows a single woman, dressed in a professional black blazer and white collared shirt, standing in a minimalist office or institutional setting with neutral-colored walls and a closed door, her brown hair styled in a side ponytail as she stands upright in contemplation."
